0,0
0,0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
0,40.0
1,40.0
1,40.0
1,40.0
1,40.0
1,40.0
1,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
2,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
3,40.0
4,40.0
4,40.0
4,40.0
4,40.0
4,40.0
4,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
5,40.0
6,40.0
6,40.0
6,40.0
6,40.0
6,40.0
6,40.0
6,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
7,40.0
8,40.0
8,40.0
8,40.0
8,40.0
8,40.0
8,40.0
8,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
9,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
10,40.0
11,40.0
11,40.0
11,40.0
11,40.0
11,40.0
11,40.0
11,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
12,40.0
13,40.0
13,40.0
13,40.0
13,40.0
13,40.0
13,40.0
13,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
14,40.0
15,40.0
15,40.0
15,40.0
15,40.0
15,40.0
15,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
16,40.0
17,40.0
17,40.0
17,40.0
17,40.0
17,40.0
17,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
18,40.0
19,40.0
19,40.6
19,40.6
19,40.6
19,40.6
19,40.6
19,40.6
19,43.6
19,43.6
19,43.6
19,43.6
19,43.6
19,43.6
20,43.6
20,47.0
20,47.0
20,47.0
20,47.0
20,47.0
21,47.0
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
21,48.5
22,48.5
22,47.4
