0,0
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
0,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
1,82
2,82
2,82
2,82
2,82
2,82
2,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
3,82
4,82
4,82
4,82
4,82
4,82
4,82
4,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
5,82
6,82
6,82
6,82
6,82
6,82
6,82
6,82
7,82
7,82
7,82
7,82
7,82
7,82
7,81
7,81
7,81
7,81
7,81
7,81
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
8,82
9,82
9,82
9,82
9,82
9,82
9,82
10,81
10,81
10,81
10,81
10,81
10,81
10,82
10,82
10,82
10,82
10,82
10,82
10,82
11,82
11,82
11,82
11,82
11,82
11,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
12,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
13,82
14,82
14,82
14,82
14,82
14,82
14,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
15,82
16,82
16,82
16,82
16,82
16,82
16,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
17,82
18,82
18,82
18,82
18,82
18,82
18,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
19,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
20,82
21,82
21,82
21,82
21,82
21,82
21,82
21,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
22,82
23,82
23,82
23,82
23,82
23,82
23,82
23,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
24,82
25,83
25,83
25,83
25,83
25,83
25,83
25,82
25,82
25,82
25,82
25,82
25,82
25,82
26,82
26,82
26,82
26,82
26,82
26,82
27,83
27,83
27,83
27,83
27,83
27,83
27,82
27,82
27,82
27,82
27,82
27,82
27,82
28,82
28,82
28,82
28,82
28,82
28,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
29,82
30,82
30,82
30,82
30,82
30,82
30,82
31,82
31,82
31,82
31,82
31,82
31,82
31,83
31,83
31,83
31,83
31,83
31,83
32,83
32,83
32,83
32,83
32,83
32,83
32,83
32,82
32,82
32,82
32,82
32,82
32,82
33,83
33,83
33,83
33,83
33,83
33,83
34,82
34,82
34,82
34,82
34,82
34,82
34,82
34,83
34,83
34,83
34,83
34,83
34,83
35,82
35,82
35,82
35,82
35,82
35,82
36,82
36,82
36,82
36,82
36,82
36,82
36,82
36,83
36,83
36,83
36,83
36,83
36,83
37,82
37,82
37,82
37,82
37,82
37,82
37,83
37,83
37,83
37,83
37,83
37,83
38,83
38,83
38,83
38,83
38,83
38,83
38,83
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
39,82
40,82
40,82
40,82
40,82
40,82
40,82
40,82
41,83
41,83
41,83
41,83
41,83
41,83
41,82
41,82
41,82
41,82
41,82
41,82
42,83
42,83
42,83
42,83
42,83
42,83
42,82
42,82
42,82
42,82
42,82
42,82
42,82
43,83
43,83
43,83
43,83
43,83
43,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
44,83
45,82
45,82
45,82
45,82
45,82
45,82
46,83
46,83
46,83
46,83
46,83
46,83
46,82
46,82
46,82
46,82
46,82
46,82
46,82
47,82
47,82
47,82
47,82
47,82
47,82
48,82
48,82
48,82
